source,target,isSourceSelected,isTargetSelected,frequency
hot pepper sauce,vegetable stock,0,0,6
hot pepper sauce,vegetables,0,0,7
hot pepper sauce,vermouth,0,0,2
hot pepper sauce,vinegar,0,0,148
hot pepper sauce,vodka,0,0,6
hot pepper sauce,wafers,0,0,0
hot pepper sauce,walnuts,0,0,4
hot pepper sauce,water,0,0,138
hot pepper sauce,watermelon,0,0,0
hot pepper sauce,wedge,0,0,6
hot pepper sauce,wedges,0,0,4
hot pepper sauce,weed,0,0,4
hot pepper sauce,wheat germ,0,0,0
hot pepper sauce,whip,0,0,3
hot pepper sauce,whipped cream,0,0,0
hot pepper sauce,whipped topping,0,0,0
hot pepper sauce,whipping cream,0,0,2
hot pepper sauce,whiskey,0,0,1
hot pepper sauce,white cake mix,0,0,0
hot pepper sauce,wine,0,0,32
hot pepper sauce,wings,0,0,23
hot pepper sauce,worcestershire sauce,0,0,188
hot pepper sauce,wrappers,0,0,1
hot pepper sauce,yeast,0,0,6
hot pepper sauce,yellow cake mix,0,0,0
hot pepper sauce,yellow squash,0,0,0
hot pepper sauce,yoghurt,0,0,0
hot pepper sauce,yogurt,0,0,15
hot pepper sauce,yolk,0,0,7
hot pepper sauce,zest,0,0,8
hot pepper sauce,zest of,0,0,0
hot pepper sauce,zucchini,0,0,15
hot sauce,ice,0,0,2
hot sauce,ice cube,0,0,0
hot sauce,italian dressing,0,0,4
hot sauce,italian salad dressing,0,0,1
hot sauce,italian seasoning,0,0,16
hot sauce,jalapeno,0,0,37
hot sauce,jam,0,0,2
hot sauce,jelly,0,0,2
hot sauce,juice and zest of,0,0,7
hot sauce,juice of,0,0,35
hot sauce,kahlua,0,0,1
hot sauce,kale,0,0,1
hot sauce,ketchup,0,0,104
hot sauce,kielbasa,0,0,7
hot sauce,krispies,0,0,0
hot sauce,lamb,0,0,2
hot sauce,lard,0,0,0
hot sauce,leaf,0,0,112
hot sauce,leave,0,0,1
hot sauce,leek,0,0,8
hot sauce,lemon,0,0,57
hot sauce,lemon extract,0,0,0
hot sauce,lemon juice,0,0,126
hot sauce,lemon peel,0,0,1
hot sauce,lemon rind,0,0,1
hot sauce,lemon slice,0,0,1
hot sauce,lemongrass,0,0,2
hot sauce,lentils,0,0,6
hot sauce,lettuce,0,0,33
hot sauce,light cream,0,0,1
hot sauce,light sour cream,0,0,8
hot sauce,light soy sauce,0,0,5
hot sauce,lime,0,0,50
hot sauce,lime juice,0,0,47
hot sauce,linguine,0,0,6
hot sauce,liqueur,0,0,1
hot sauce,liquid smoke,0,0,12
hot sauce,loin,0,0,6
hot sauce,low sodium soy sauce,0,0,7
hot sauce,low-fat sour cream,0,0,1
hot sauce,macaroni,0,0,22
hot sauce,mace,0,0,0
hot sauce,mango,0,0,5
hot sauce,mangoes,0,0,2
hot sauce,margarine,0,0,10
hot sauce,marinara sauce,0,0,1
hot sauce,marinated artichoke hearts,0,0,0
hot sauce,marjoram,0,0,2
hot sauce,marmalade,0,0,5
hot sauce,marnier,0,0,0
hot sauce,marshmallows,0,0,0
hot sauce,masala,0,0,2
hot sauce,mayonnaise,0,0,133
hot sauce,meat,0,0,12
hot sauce,milk,0,0,120
hot sauce,mint,0,0,4
hot sauce,mirin,0,0,4
hot sauce,"mix""",0,0,1
hot sauce,molasses,0,0,19
hot sauce,mushroom,0,0,8
hot sauce,mushrooms,0,0,48
hot sauce,mustard,0,0,169
hot sauce,mustard powder,0,0,7
hot sauce,nectar,0,0,2
hot sauce,nonfat dry milk powder,0,0,1
hot sauce,nonfat sour cream,0,0,4
hot sauce,nonstick cooking spray,0,0,4
hot sauce,noodles,0,0,15
hot sauce,nutmeg,0,0,27
hot sauce,nuts,0,0,5
hot sauce,oatmeal,0,0,1
hot sauce,oats,0,0,2
hot sauce,oil,0,0,511
hot sauce,okra,0,0,8
hot sauce,old bay seasoning,0,0,15
hot sauce,olive,0,0,32
hot sauce,onion,0,0,523
hot sauce,onion powder,0,0,47
hot sauce,onion soup mix,0,0,3
hot sauce,onions,0,0,179
hot sauce,orange,0,0,10
hot sauce,orange juice,0,0,18
hot sauce,orange peel,0,0,0
hot sauce,orange rind,0,0,1
hot sauce,oregano,0,0,81
hot sauce,oyster sauce,0,0,0
hot sauce,pancetta,0,0,1
hot sauce,paprika,0,0,136
hot sauce,parsley,0,0,157
hot sauce,parsley flakes,0,0,4
hot sauce,parsnips,0,0,1
hot sauce,pasta,0,0,25
hot sauce,pasta sauce,0,0,1
hot sauce,paste,0,0,50
hot sauce,pastry,0,0,2
hot sauce,pea,0,0,1
hot sauce,peaches,0,0,1
hot sauce,peanuts,0,0,8
hot sauce,pear,0,0,2
hot sauce,pears,0,0,0
hot sauce,peas,0,0,31
hot sauce,pecans,0,0,13
hot sauce,pectin,0,0,0
hot sauce,penne,0,0,3
hot sauce,pepper,0,0,809
hot sauce,peppercorn,0,0,1
hot sauce,peppercorns,0,0,4
hot sauce,pepperoni,0,0,1
hot sauce,pesto sauce,0,0,0
hot sauce,pickle,0,0,4
hot sauce,pickles,0,0,7
hot sauce,pie crust,0,0,0
hot sauce,pimiento,0,0,4
hot sauce,pineapple,0,0,9
hot sauce,pineapple juice,0,0,2
hot sauce,pistachios,0,0,2
hot sauce,pizza sauce,0,0,0
hot sauce,pods,0,0,0
hot sauce,popcorn,0,0,1
hot sauce,pork,0,0,18
hot sauce,potato,0,0,18
hot sauce,potatoes,0,0,72
hot sauce,poultry seasoning,0,0,6
hot sauce,prawns,0,0,2
hot sauce,preserves,0,0,3
hot sauce,prosciutto,0,0,2
hot sauce,pudding,0,0,0
hot sauce,pumpkin,0,0,1
hot sauce,pure vanilla extract,0,0,0
hot sauce,puree,0,0,11
hot sauce,quinoa,0,0,3
hot sauce,radish,0,0,1
hot sauce,radishes,0,0,2
hot sauce,raisin,0,0,5
hot sauce,ranch dressing,0,0,19
hot sauce,raspberries,0,0,0
hot sauce,red chili powder,0,0,4
hot sauce,red food coloring,0,0,0
hot sauce,red pepper flakes,0,0,21
hot sauce,reduced sodium soy sauce,0,0,2
hot sauce,refrigerated crescent dinner rolls,0,0,1
hot sauce,relish,0,0,16
hot sauce,rhubarb,0,0,0
hot sauce,rib,0,0,64
hot sauce,rice,0,0,88
hot sauce,rind of,0,0,2
hot sauce,rosemary,0,0,19
hot sauce,round,0,0,1
hot sauce,rum,0,0,3
hot sauce,saffron,0,0,3
hot sauce,sage,0,0,11
hot sauce,salami,0,0,1
hot sauce,salmon,0,0,10
hot sauce,salsa,0,0,54
hot sauce,salt,0,0,627
hot sauce,sauerkraut,0,0,3
hot sauce,sausage,0,0,72
hot sauce,scallion,0,0,47
hot sauce,scallops,0,0,4
hot sauce,schnapps,0,0,0
hot sauce,seasoned bread crumbs,0,0,2
hot sauce,seasoning,0,0,10
hot sauce,sec,0,0,0
hot sauce,seed,0,0,44
hot sauce,shallot,0,0,25
hot sauce,shell,0,0,5
hot sauce,sherry,0,0,15
hot sauce,shortening,0,0,1
hot sauce,shoulder,0,0,2
hot sauce,shrimp,0,0,109
hot sauce,sirloin,0,0,7
hot sauce,skewers,0,0,3
hot sauce,skinless chicken breast,0,0,0
hot sauce,soda,0,0,5
hot sauce,sour cream,0,0,114
hot sauce,soy sauce,0,0,82
hot sauce,soymilk,0,0,2
hot sauce,spaghetti,0,0,11
hot sauce,spaghetti sauce,0,0,1
hot sauce,spears,0,0,1
hot sauce,spice,0,0,1
hot sauce,spices,0,0,4
hot sauce,spinach,0,0,26
hot sauce,splenda sugar substitute,0,0,1
hot sauce,spread,0,0,2
hot sauce,sprig,0,0,3
hot sauce,sprigs,0,0,1
hot sauce,sprinkles,0,0,0
hot sauce,sprout,0,0,0
hot sauce,sprouts,0,0,3
hot sauce,starch,0,0,0
hot sauce,steak,0,0,24
hot sauce,stick,0,0,4
hot sauce,strawberry,0,0,2
hot sauce,sugar,0,0,204
hot sauce,sweetener,0,0,0
hot sauce,syrup,0,0,14
hot sauce,tabasco sauce,0,0,5
hot sauce,taco seasoning,0,0,14
hot sauce,taco seasoning mix,0,0,7
hot sauce,tahini,0,0,3
hot sauce,tarragon,0,0,7
hot sauce,tartar,0,0,0
hot sauce,tea,0,0,0
hot sauce,tenderloin,0,0,9
hot sauce,tenders,0,0,8
hot sauce,tequila,0,0,6
hot sauce,teriyaki sauce,0,0,6
hot sauce,thighs,0,0,17
hot sauce,thyme,0,0,58
hot sauce,tofu,0,0,17
hot sauce,tomato,0,0,235
hot sauce,tomato juice,0,0,23
hot sauce,tomato sauce,0,0,64
hot sauce,tomato soup,0,0,4
hot sauce,tortellini,0,0,0
hot sauce,tortilla,0,0,9
hot sauce,tortillas,0,0,47
hot sauce,tuna,0,0,7
hot sauce,turkey,0,0,31
hot sauce,turmeric,0,0,9
hot sauce,turmeric powder,0,0,0
hot sauce,unsweetened cocoa powder,0,0,1
hot sauce,vanilla,0,0,0
hot sauce,vanilla essence,0,0,0
hot sauce,vanilla extract,0,0,0
hot sauce,vanilla ice cream,0,0,0
hot sauce,vanilla instant pudding mix,0,0,0
hot sauce,vegetable oil cooking spray,0,0,4
hot sauce,vegetable shortening,0,0,1
hot sauce,vegetable stock,0,0,7
hot sauce,vegetables,0,0,8
hot sauce,vermouth,0,0,1
hot sauce,vinegar,0,0,185
hot sauce,vodka,0,0,2
hot sauce,wafers,0,0,0
hot sauce,walnuts,0,0,4
hot sauce,water,0,0,144
hot sauce,watermelon,0,0,1
hot sauce,wedge,0,0,11
hot sauce,wedges,0,0,6
hot sauce,weed,0,0,8
hot sauce,wheat germ,0,0,0
hot sauce,whip,0,0,1
hot sauce,whipped cream,0,0,0
hot sauce,whipped topping,0,0,0
hot sauce,whipping cream,0,0,8
hot sauce,whiskey,0,0,4
hot sauce,white cake mix,0,0,0
hot sauce,wine,0,0,37
hot sauce,wings,0,0,50
hot sauce,worcestershire sauce,0,0,258
hot sauce,wrappers,0,0,4
hot sauce,yeast,0,0,3
hot sauce,yellow cake mix,0,0,0
hot sauce,yellow squash,0,0,4
hot sauce,yoghurt,0,0,0
hot sauce,yogurt,0,0,24
hot sauce,yolk,0,0,8
hot sauce,zest,0,0,16
hot sauce,zest of,0,0,3
hot sauce,zucchini,0,0,13
ice,ice cube,0,0,3
ice,italian dressing,0,0,0
ice,italian salad dressing,0,0,0
ice,italian seasoning,0,0,0
ice,jalapeno,0,0,4
ice,jam,0,0,0
ice,jelly,0,0,0
ice,juice and zest of,0,0,2
ice,juice of,0,0,23
ice,kahlua,0,0,20
ice,kale,0,0,1
ice,ketchup,0,0,0
ice,kielbasa,0,0,0
ice,krispies,0,0,0
ice,lamb,0,0,0
ice,lard,0,0,0
ice,leaf,0,0,41
ice,leave,0,0,0
ice,leek,0,0,0
ice,lemon,0,0,49
ice,lemon extract,0,0,0
ice,lemon juice,0,0,49
ice,lemon peel,0,0,1
ice,lemon rind,0,0,0
ice,lemon slice,0,0,14
ice,lemongrass,0,0,2
ice,lentils,0,0,0
ice,lettuce,0,0,0
ice,light cream,0,0,3
ice,light sour cream,0,0,0
ice,light soy sauce,0,0,0
ice,lime,0,0,54
ice,lime juice,0,0,51
ice,linguine,0,0,0
ice,liqueur,0,0,81
ice,liquid smoke,0,0,0
ice,loin,0,0,0
ice,low sodium soy sauce,0,0,0
ice,low-fat sour cream,0,0,0
ice,macaroni,0,0,0
ice,mace,0,0,0
ice,mango,0,0,19
ice,mangoes,0,0,8
ice,margarine,0,0,1
ice,marinara sauce,0,0,0
ice,marinated artichoke hearts,0,0,0
ice,marjoram,0,0,0
ice,marmalade,0,0,0
ice,marnier,0,0,7
ice,marshmallows,0,0,0
ice,masala,0,0,0
ice,mayonnaise,0,0,1
ice,meat,0,0,0
ice,milk,0,0,170
ice,mint,0,0,25
ice,mirin,0,0,0
ice,"mix""",0,0,1
ice,molasses,0,0,3
ice,mushroom,0,0,0
ice,mushrooms,0,0,1
ice,mustard,0,0,0
ice,mustard powder,0,0,0
ice,nectar,0,0,15
ice,nonfat dry milk powder,0,0,1
ice,nonfat sour cream,0,0,0
ice,nonstick cooking spray,0,0,0
ice,noodles,0,0,1
ice,nutmeg,0,0,9
ice,nuts,0,0,1
ice,oatmeal,0,0,1
ice,oats,0,0,1
ice,oil,0,0,12
ice,okra,0,0,0
ice,old bay seasoning,0,0,2
ice,olive,0,0,1
ice,onion,0,0,6
ice,onion powder,0,0,2
ice,onion soup mix,0,0,0
ice,onions,0,0,5
ice,orange,0,0,21
ice,orange juice,0,0,101
ice,orange peel,0,0,1
ice,orange rind,0,0,0
ice,oregano,0,0,2
ice,oyster sauce,0,0,0
ice,pancetta,0,0,0
ice,paprika,0,0,1
ice,parsley,0,0,2
ice,parsley flakes,0,0,0
ice,parsnips,0,0,0
ice,pasta,0,0,0
ice,pasta sauce,0,0,0
ice,paste,0,0,3
ice,pastry,0,0,0
ice,pea,0,0,0
ice,peaches,0,0,18
ice,peanuts,0,0,0
ice,pear,0,0,7
ice,pears,0,0,0
ice,peas,0,0,1
ice,pecans,0,0,0
ice,pectin,0,0,0
ice,penne,0,0,0
ice,pepper,0,0,15
ice,peppercorn,0,0,0
ice,peppercorns,0,0,6
ice,pepperoni,0,0,0
ice,pesto sauce,0,0,0
ice,pickle,0,0,0
ice,pickles,0,0,0
ice,pie crust,0,0,0
ice,pimiento,0,0,0
ice,pineapple,0,0,21
ice,pineapple juice,0,0,71
ice,pistachios,0,0,0
ice,pizza sauce,0,0,0
ice,pods,0,0,2
ice,popcorn,0,0,0
ice,pork,0,0,2
ice,potato,0,0,0
ice,potatoes,0,0,2
ice,poultry seasoning,0,0,0
ice,prawns,0,0,0
ice,preserves,0,0,1
ice,prosciutto,0,0,0
ice,pudding,0,0,0
ice,pumpkin,0,0,2
ice,pure vanilla extract,0,0,3
ice,puree,0,0,4
ice,quinoa,0,0,0
ice,radish,0,0,0
ice,radishes,0,0,0
ice,raisin,0,0,1
ice,ranch dressing,0,0,0
ice,raspberries,0,0,18
ice,red chili powder,0,0,0
ice,red food coloring,0,0,3
ice,red pepper flakes,0,0,0
ice,reduced sodium soy sauce,0,0,0
ice,refrigerated crescent dinner rolls,0,0,0
ice,relish,0,0,0
ice,rhubarb,0,0,1
ice,rib,0,0,1
ice,rice,0,0,4
ice,rind of,0,0,0
ice,rosemary,0,0,2
ice,round,0,0,0
ice,rum,0,0,91
ice,saffron,0,0,0
ice,sage,0,0,1
ice,salami,0,0,0
ice,salmon,0,0,2
ice,salsa,0,0,0
ice,salt,0,0,51
ice,sauerkraut,0,0,0
ice,sausage,0,0,0
ice,scallion,0,0,0
ice,scallops,0,0,0
ice,schnapps,0,0,18
ice,seasoned bread crumbs,0,0,0
ice,seasoning,0,0,1
ice,sec,0,0,35
ice,seed,0,0,7
ice,shallot,0,0,2
ice,shell,0,0,0
ice,sherry,0,0,0
ice,shortening,0,0,0
ice,shoulder,0,0,0
ice,shrimp,0,0,4
ice,sirloin,0,0,1
ice,skewers,0,0,0
ice,skinless chicken breast,0,0,0
ice,soda,0,0,58
ice,sour cream,0,0,1
ice,soy sauce,0,0,3
ice,soymilk,0,0,9
ice,spaghetti,0,0,0
ice,spaghetti sauce,0,0,0
ice,spears,0,0,1
ice,spice,0,0,2
ice,spices,0,0,0
ice,spinach,0,0,5
ice,splenda sugar substitute,0,0,9
ice,spread,0,0,0
ice,sprig,0,0,10
ice,sprigs,0,0,7
ice,sprinkles,0,0,1
ice,sprout,0,0,0
ice,sprouts,0,0,1
ice,starch,0,0,0
ice,steak,0,0,0
ice,stick,0,0,6
ice,strawberry,0,0,87
ice,sugar,0,0,286
ice,sweetener,0,0,3
ice,syrup,0,0,97
ice,tabasco sauce,0,0,0
ice,taco seasoning,0,0,0
ice,taco seasoning mix,0,0,0
ice,tahini,0,0,2
ice,tarragon,0,0,2
ice,tartar,0,0,0
ice,tea,0,0,21
ice,tenderloin,0,0,1
ice,tenders,0,0,0
ice,tequila,0,0,57
ice,teriyaki sauce,0,0,0
ice,thighs,0,0,0
ice,thyme,0,0,4
ice,tofu,0,0,4
ice,tomato,0,0,4
ice,tomato juice,0,0,3
ice,tomato sauce,0,0,0
ice,tomato soup,0,0,0
ice,tortellini,0,0,0
ice,tortilla,0,0,0
ice,tortillas,0,0,0
ice,tuna,0,0,0
ice,turkey,0,0,3
ice,turmeric,0,0,0
ice,turmeric powder,0,0,0
ice,unsweetened cocoa powder,0,0,1
ice,vanilla,0,0,29
ice,vanilla essence,0,0,2
ice,vanilla extract,0,0,32
ice,vanilla ice cream,0,0,27
ice,vanilla instant pudding mix,0,0,0
ice,vegetable oil cooking spray,0,0,0
ice,vegetable shortening,0,0,1
ice,vegetable stock,0,0,0
ice,vegetables,0,0,1
ice,vermouth,0,0,2
ice,vinegar,0,0,5
ice,vodka,0,0,103
ice,wafers,0,0,0
ice,walnuts,0,0,0
ice,water,0,0,180
ice,watermelon,0,0,17
ice,wedge,0,0,25
ice,wedges,0,0,9
ice,weed,0,0,1
ice,wheat germ,0,0,4
ice,whip,0,0,9
ice,whipped cream,0,0,20
ice,whipped topping,0,0,1
ice,whipping cream,0,0,5
ice,whiskey,0,0,11
ice,white cake mix,0,0,0
ice,wine,0,0,17
ice,wings,0,0,0
ice,worcestershire sauce,0,0,3
ice,wrappers,0,0,0
ice,yeast,0,0,0
ice,yellow cake mix,0,0,0
ice,yellow squash,0,0,0
ice,yoghurt,0,0,0
ice,yogurt,0,0,69
ice,yolk,0,0,1
ice,zest,0,0,6
ice,zest of,0,0,7
ice,zucchini,0,0,1
ice cube,italian dressing,0,0,0
ice cube,italian salad dressing,0,0,0
ice cube,italian seasoning,0,0,0
ice cube,jalapeno,0,0,1
ice cube,jam,0,0,2
ice cube,jelly,0,0,0
ice cube,juice and zest of,0,0,0
ice cube,juice of,0,0,13
ice cube,kahlua,0,0,9
ice cube,kale,0,0,0
ice cube,ketchup,0,0,1
ice cube,kielbasa,0,0,0
ice cube,krispies,0,0,0
ice cube,lamb,0,0,0
ice cube,lard,0,0,0
ice cube,leaf,0,0,46
ice cube,leave,0,0,0
ice cube,leek,0,0,0
ice cube,lemon,0,0,40
ice cube,lemon extract,0,0,0
ice cube,lemon juice,0,0,44
ice cube,lemon peel,0,0,1
ice cube,lemon rind,0,0,2
ice cube,lemon slice,0,0,9
ice cube,lemongrass,0,0,2
ice cube,lentils,0,0,0
ice cube,lettuce,0,0,0
ice cube,light cream,0,0,2
ice cube,light sour cream,0,0,0
ice cube,light soy sauce,0,0,0
ice cube,lime,0,0,33
ice cube,lime juice,0,0,35
ice cube,linguine,0,0,0
ice cube,liqueur,0,0,37
ice cube,liquid smoke,0,0,0
ice cube,loin,0,0,0
ice cube,low sodium soy sauce,0,0,0
ice cube,low-fat sour cream,0,0,0
ice cube,macaroni,0,0,0
ice cube,mace,0,0,0
ice cube,mango,0,0,24
ice cube,mangoes,0,0,13
ice cube,margarine,0,0,0
ice cube,marinara sauce,0,0,0
ice cube,marinated artichoke hearts,0,0,0
ice cube,marjoram,0,0,0
ice cube,marmalade,0,0,0
ice cube,marnier,0,0,3
ice cube,marshmallows,0,0,0
ice cube,masala,0,0,0
ice cube,mayonnaise,0,0,2
ice cube,meat,0,0,0
ice cube,milk,0,0,247
ice cube,mint,0,0,19
ice cube,mirin,0,0,0
ice cube,"mix""",0,0,0
ice cube,molasses,0,0,4
ice cube,mushroom,0,0,0
ice cube,mushrooms,0,0,1
ice cube,mustard,0,0,1
ice cube,mustard powder,0,0,1
ice cube,nectar,0,0,24
ice cube,nonfat dry milk powder,0,0,6
ice cube,nonfat sour cream,0,0,0
ice cube,nonstick cooking spray,0,0,1
ice cube,noodles,0,0,0
ice cube,nutmeg,0,0,19
ice cube,nuts,0,0,3
ice cube,oatmeal,0,0,7
ice cube,oats,0,0,3
ice cube,oil,0,0,16
ice cube,okra,0,0,0
ice cube,old bay seasoning,0,0,0
ice cube,olive,0,0,0
ice cube,onion,0,0,8
ice cube,onion powder,0,0,0
ice cube,onion soup mix,0,0,0
ice cube,onions,0,0,4
ice cube,orange,0,0,36
ice cube,orange juice,0,0,83
ice cube,orange peel,0,0,3
ice cube,orange rind,0,0,1
ice cube,oregano,0,0,1
ice cube,oyster sauce,0,0,0
ice cube,pancetta,0,0,0
ice cube,paprika,0,0,2
ice cube,parsley,0,0,0
ice cube,parsley flakes,0,0,0
ice cube,parsnips,0,0,0
ice cube,pasta,0,0,0
ice cube,pasta sauce,0,0,0
ice cube,paste,0,0,0
ice cube,pastry,0,0,0
ice cube,pea,0,0,0
ice cube,peaches,0,0,20
ice cube,peanuts,0,0,0
ice cube,pear,0,0,4
ice cube,pears,0,0,4
ice cube,peas,0,0,0
ice cube,pecans,0,0,2
ice cube,pectin,0,0,1
ice cube,penne,0,0,0
ice cube,pepper,0,0,23
ice cube,peppercorn,0,0,0
ice cube,peppercorns,0,0,1
ice cube,pepperoni,0,0,0
ice cube,pesto sauce,0,0,0
ice cube,pickle,0,0,0
ice cube,pickles,0,0,0
ice cube,pie crust,0,0,0
ice cube,pimiento,0,0,0
ice cube,pineapple,0,0,26
ice cube,pineapple juice,0,0,31
ice cube,pistachios,0,0,0
ice cube,pizza sauce,0,0,0
ice cube,pods,0,0,3
ice cube,popcorn,0,0,0
ice cube,pork,0,0,0
ice cube,potato,0,0,0
ice cube,potatoes,0,0,1
ice cube,poultry seasoning,0,0,0
ice cube,prawns,0,0,0
ice cube,preserves,0,0,3
ice cube,prosciutto,0,0,0
ice cube,pudding,0,0,0
ice cube,pumpkin,0,0,4
ice cube,pure vanilla extract,0,0,5
ice cube,puree,0,0,4
ice cube,quinoa,0,0,0
ice cube,radish,0,0,0
ice cube,radishes,0,0,1
ice cube,raisin,0,0,2
ice cube,ranch dressing,0,0,0
ice cube,raspberries,0,0,31
ice cube,red chili powder,0,0,0
ice cube,red food coloring,0,0,1
ice cube,red pepper flakes,0,0,0
ice cube,reduced sodium soy sauce,0,0,0
ice cube,refrigerated crescent dinner rolls,0,0,0
ice cube,relish,0,0,0
ice cube,rhubarb,0,0,2
ice cube,rib,0,0,3
ice cube,rice,0,0,2
ice cube,rind of,0,0,3
ice cube,rosemary,0,0,2
ice cube,round,0,0,0
ice cube,rum,0,0,43
ice cube,saffron,0,0,2
ice cube,sage,0,0,3
ice cube,salami,0,0,0
ice cube,salmon,0,0,1
ice cube,salsa,0,0,0
ice cube,salt,0,0,55
ice cube,sauerkraut,0,0,0
ice cube,sausage,0,0,0
ice cube,scallion,0,0,2
ice cube,scallops,0,0,0
ice cube,schnapps,0,0,10
ice cube,seasoned bread crumbs,0,0,0
ice cube,seasoning,0,0,1
ice cube,sec,0,0,13
ice cube,seed,0,0,19
ice cube,shallot,0,0,1
ice cube,shell,0,0,0
ice cube,sherry,0,0,0
ice cube,shortening,0,0,0
ice cube,shoulder,0,0,0
ice cube,shrimp,0,0,0
ice cube,sirloin,0,0,0
ice cube,skewers,0,0,0
ice cube,skinless chicken breast,0,0,0
ice cube,soda,0,0,36
ice cube,sour cream,0,0,1
ice cube,soy sauce,0,0,0
ice cube,soymilk,0,0,26
ice cube,spaghetti,0,0,0
ice cube,spaghetti sauce,0,0,0
ice cube,spears,0,0,0
ice cube,spice,0,0,3
ice cube,spices,0,0,0
ice cube,spinach,0,0,3
ice cube,splenda sugar substitute,0,0,22
ice cube,spread,0,0,0
ice cube,sprig,0,0,6
ice cube,sprigs,0,0,7
ice cube,sprinkles,0,0,1
ice cube,sprout,0,0,0
ice cube,sprouts,0,0,0
ice cube,starch,0,0,0
ice cube,steak,0,0,0
ice cube,stick,0,0,15
ice cube,strawberry,0,0,111
ice cube,sugar,0,0,263
ice cube,sweetener,0,0,10
ice cube,syrup,0,0,68
ice cube,tabasco sauce,0,0,1
ice cube,taco seasoning,0,0,0
ice cube,taco seasoning mix,0,0,0
ice cube,tahini,0,0,0
ice cube,tarragon,0,0,0
ice cube,tartar,0,0,0
ice cube,tea,0,0,9
ice cube,tenderloin,0,0,0
ice cube,tenders,0,0,0
ice cube,tequila,0,0,30
ice cube,teriyaki sauce,0,0,0
ice cube,thighs,0,0,0
ice cube,thyme,0,0,0
ice cube,tofu,0,0,4
ice cube,tomato,0,0,6
ice cube,tomato juice,0,0,4
ice cube,tomato sauce,0,0,0
ice cube,tomato soup,0,0,0
ice cube,tortellini,0,0,0
ice cube,tortilla,0,0,0
ice cube,tortillas,0,0,0
ice cube,tuna,0,0,0
ice cube,turkey,0,0,0
ice cube,turmeric,0,0,4
ice cube,turmeric powder,0,0,0
ice cube,unsweetened cocoa powder,0,0,7
ice cube,vanilla,0,0,48
ice cube,vanilla essence,0,0,3
ice cube,vanilla extract,0,0,52
ice cube,vanilla ice cream,0,0,21
ice cube,vanilla instant pudding mix,0,0,0
ice cube,vegetable oil cooking spray,0,0,0
ice cube,vegetable shortening,0,0,2
ice cube,vegetable stock,0,0,0
ice cube,vegetables,0,0,0
ice cube,vermouth,0,0,2
ice cube,vinegar,0,0,15
ice cube,vodka,0,0,44
ice cube,wafers,0,0,1
ice cube,walnuts,0,0,2
ice cube,water,0,0,216
ice cube,watermelon,0,0,23
ice cube,wedge,0,0,12
ice cube,wedges,0,0,6
ice cube,weed,0,0,0
ice cube,wheat germ,0,0,9
ice cube,whip,0,0,4
ice cube,whipped cream,0,0,18
ice cube,whipped topping,0,0,5
ice cube,whipping cream,0,0,3
ice cube,whiskey,0,0,4
ice cube,white cake mix,0,0,0
ice cube,wine,0,0,10
ice cube,wings,0,0,0
ice cube,worcestershire sauce,0,0,4
ice cube,wrappers,0,0,0
ice cube,yeast,0,0,6
ice cube,yellow cake mix,0,0,0
ice cube,yellow squash,0,0,0
ice cube,yoghurt,0,0,5
ice cube,yogurt,0,0,139
ice cube,yolk,0,0,1
ice cube,zest,0,0,4
ice cube,zest of,0,0,1
ice cube,zucchini,0,0,0
italian dressing,italian salad dressing,0,0,0
italian dressing,italian seasoning,0,0,13
italian dressing,jalapeno,0,0,3
italian dressing,jam,0,0,0
italian dressing,jelly,0,0,0
italian dressing,juice and zest of,0,0,0
italian dressing,juice of,0,0,2
italian dressing,kahlua,0,0,0
italian dressing,kale,0,0,0
italian dressing,ketchup,0,0,1
italian dressing,kielbasa,0,0,1
italian dressing,krispies,0,0,0
italian dressing,lamb,0,0,0
italian dressing,lard,0,0,0
italian dressing,leaf,0,0,13
italian dressing,leave,0,0,0
italian dressing,leek,0,0,1
italian dressing,lemon,0,0,5
italian dressing,lemon extract,0,0,0
italian dressing,lemon juice,0,0,8
italian dressing,lemon peel,0,0,1
italian dressing,lemon rind,0,0,0
italian dressing,lemon slice,0,0,0
italian dressing,lemongrass,0,0,0
italian dressing,lentils,0,0,0
italian dressing,lettuce,0,0,21
italian dressing,light cream,0,0,1
italian dressing,light sour cream,0,0,0
italian dressing,light soy sauce,0,0,0
italian dressing,lime,0,0,3
italian dressing,lime juice,0,0,1
italian dressing,linguine,0,0,1
italian dressing,liqueur,0,0,0
italian dressing,liquid smoke,0,0,0
italian dressing,loin,0,0,1
italian dressing,low sodium soy sauce,0,0,0
italian dressing,low-fat sour cream,0,0,1
italian dressing,macaroni,0,0,5
italian dressing,mace,0,0,0
italian dressing,mango,0,0,2
italian dressing,mangoes,0,0,0
italian dressing,margarine,0,0,1
italian dressing,marinara sauce,0,0,0
italian dressing,marinated artichoke hearts,0,0,8
italian dressing,marjoram,0,0,1
italian dressing,marmalade,0,0,1
italian dressing,marnier,0,0,0
italian dressing,marshmallows,0,0,0
italian dressing,masala,0,0,0
italian dressing,mayonnaise,0,0,26
italian dressing,meat,0,0,5
italian dressing,milk,0,0,3
italian dressing,mint,0,0,0
italian dressing,mirin,0,0,0
italian dressing,"mix""",0,0,0
italian dressing,molasses,0,0,0
italian dressing,mushroom,0,0,6
italian dressing,mushrooms,0,0,19
